NEZG_ID,VREME_NEZ,GPS_X,GPS_Y,VRSTA_NEZ,NAZIV_TIP,NAZIV_DET,_COL8,_COL9,WGS_X,WGS_Y
1103947,"10.09.2015,00:15",7462923,4962039,Sa mat.stetom,,,,,20.52586820200,44.80193672410
1093359,"07.07.2015,09:15",7458643,4959250,Sa povredjenim,,,,,20.47199629430,44.77660178640
1093372,"06.07.2015,11:30",7454429,4959266,Sa mat.stetom,,,,,20.41875318110,44.77648839190
1093375,"06.07.2015,16:10",7454001,4966135,Sa mat.stetom,,,,,20.41272145860,44.83827545240
1095402,"10.07.2015,09:30",7456930,4961685,Sa mat.stetom,,,,,20.45014631620,44.79841309950
1095950,"21.07.2015,07:50",7463320,4952622,Sa povredjenim,,,,,20.53156790030,44.71721080970
1097411,"22.07.2015,16:40",7452786,4964854,Sa mat.stetom,,,,,20.39747391150,44.82666801460
1097412,"26.07.2015,17:15",7453447,4959154,Sa mat.stetom,,,,,20.40635648400,44.77541694790
1097414,"29.07.2015,08:00",7457436,4961555,Sa mat.stetom,,,,,20.45655272270,44.79727368090
1098571,"13.08.2015,20:00",7457661,4961794,Sa mat.stetom,,,,,20.45937651740,44.79943791200
1099584,"22.08.2015,21:10",7456832,4969562,Sa mat.stetom,,,,,20.44823478060,44.86929291130
1099866,"20.08.2015,10:40",7458254,4956860,Sa povredjenim,,,,,20.46727823070,44.75507094270
1100843,"30.08.2015,09:40",7457379,4962757,Sa povredjenim,,,,,20.45573107640,44.80808723300
1096727,"24.07.2015,22:30",7455480,4957430,Sa mat.stetom,,,,,20.43219315330,44.76003245250
1097650,"04.08.2015,09:40",7459063,4961572,Sa mat.stetom,,,,,20.47711511110,44.79752221200
1097651,"04.08.2015,14:00",7454249,4966297,Sa mat.stetom,,,,,20.41584347320,44.83974931100
1098236,"09.08.2015,14:20",7454352,4960201,Sa mat.stetom,,,,,20.41769612840,44.78489763190
1098239,"10.08.2015,18:05",7458810,4961691,Sa mat.stetom,,,,,20.47390772770,44.79857849940
1098240,"10.08.2015,20:00",7456955,4963846,Sa povredjenim,,,,,20.45027846560,44.81786171930
1094031,"10.07.2015,18:15",7454286,4960182,Sa povredjenim,,,,,20.41686384980,44.78472241200
1096512,"27.07.2015,12:30",7455167,4961893,Sa mat.stetom,,,,,20.42784492660,44.80017594960
1099762,"21.08.2015,00:10",7459630,4960962,Sa povredjenim,,,,,20.48433015550,44.79206513080
1099763,"23.08.2015,05:30",7448252,4965744,Sa povredjenim,,,,,20.34004941650,44.83436143670
1099903,"14.08.2015,07:30",7439986,4953460,Sa mat.stetom,,,,,20.23696457250,44.72317071710
1099907,"19.08.2015,06:45",7454845,4960843,Sa mat.stetom,,,,,20.42386858950,44.79070651930
1100073,"27.08.2015,11:10",7456354,4962941,Sa mat.stetom,,,,,20.44275779620,44.80968087060
1100236,"28.08.2015,09:15",7457753,4963156,Sa povredjenim,,,,,20.46042564170,44.81170021710
1100238,"26.08.2015,07:00",7455765,4955617,Sa povredjenim,,,,,20.43595095720,44.74373468120
1100287,"28.08.2015,13:30",7460995,4957550,Sa mat.stetom,,,,,20.50184372670,44.76143590840
1100289,"26.08.2015,08:00",7453627,4966712,Sa povredjenim,,,,,20.40793819740,44.84344356080
1100290,"26.08.2015,11:45",7451888,4948514,Sa povredjenim,,,,,20.38766674980,44.67956233720
1100292,"28.08.2015,17:15",7458336,4962091,Sa mat.stetom,,,,,20.46788374890,44.80215054190
1100294,"28.08.2015,17:30",7463148,4961234,Sa mat.stetom,,,,,20.52877089560,44.79470403800
1103306,"22.09.2015,13:20",7460822,4961648,Sa povredjenim,,,,,20.49934151840,44.79830528380
1103617,"26.09.2015,05:50",7451740,4964012,Sa mat.stetom,,,,,20.38432724260,44.81902060420
1103618,"26.09.2015,07:05",7451103,4963650,Sa mat.stetom,,,,,20.37630823770,44.81571944540
1103622,"26.09.2015,11:45",7442446,4915531,Sa mat.stetom,,,,,20.27226720600,44.38204214490
1094247,"08.07.2015,21:45",7450604,4963686,Sa mat.stetom,,,,,20.36999593040,44.81600892080
1095940,"22.07.2015,09:00",7459442,4960322,Sa mat.stetom,,,,,20.48200548470,44.78629494310
1095942,"22.07.2015,09:10",7453123,4961912,Sa mat.stetom,,,,,20.40200789630,44.80021515030
1096335,"25.07.2015,18:00",7463563,4941868,Sa mat.stetom,,,,,20.53540452520,44.62044307930
1098089,"08.08.2015,15:30",7457825,4964394,Sa mat.stetom,,,,,20.46123263350,44.82284541090
1094097,"05.07.2015,00:30",7455330,4956001,Sa povredjenim,,,,,20.43042429390,44.74716323200
1095405,"18.07.2015,19:15",7456414,4964042,Sa mat.stetom,,,,,20.44342143620,44.81959256440
1095838,"21.07.2015,22:40",7462002,4959954,Sa mat.stetom,,,,,20.51438315700,44.78312464640
1096056,"16.07.2015,23:30",7444338,4964308,Sa mat.stetom,,,,,20.29070787050,44.82114345820
1096057,"16.07.2015,19:30",7458803,4962544,Sa povredjenim,,,,,20.47374980840,44.80625438310
1096058,"20.07.2015,11:15",7460163,4964109,Sa mat.stetom,,,,,20.49081835080,44.82041563300
1097643,"01.08.2015,22:45",7477892,4947767,Sa povredjenim,,,,,20.71570696340,44.67411994220
1098389,"05.08.2015,16:30",7459294,4962334,Sa mat.stetom,,,,,20.47997345610,44.80439285100
1098391,"05.08.2015,20:00",7458681,4967711,Sa mat.stetom,,,,,20.47178511650,44.85274576160
1098412,"12.08.2015,17:35",7455347,4962750,Sa povredjenim,,,,,20.43004446070,44.80789950250
1094103,"11.07.2015,07:30",7460166,4960064,Sa mat.stetom,,,,,20.49117475430,44.78401407150
1094105,"11.07.2015,09:20",7438176,4964836,Sa povredjenim,,,,,20.21273301430,44.82538601330
1096926,"17.07.2015,12:40",7454376,4959914,Sa mat.stetom,,,,,20.41802523500,44.78231642590
1096927,"15.07.2015,03:00",7461062,4961005,Sa mat.stetom,,,,,20.50242443770,44.79253197720
1097259,"02.08.2015,09:30",7454303,4962452,Sa mat.stetom,,,,,20.41687386780,44.80515144450
1097456,"04.08.2015,00:05",7458771,4957556,Sa mat.stetom,,,,,20.47375129530,44.76136453790
1097988,"08.08.2015,14:15",7457786,4962533,Sa mat.stetom,,,,,20.46089481600,44.80609571520
1097990,"08.08.2015,14:30",7457475,4962155,Sa povredjenim,,,,,20.45699523900,44.80267550230
1098088,"08.08.2015,11:50",7452073,4959813,Sa mat.stetom,,,,,20.38893490430,44.78125616820
1098090,"09.08.2015,17:15",7459179,4960983,Sa mat.stetom,,,,,20.47862874810,44.79222836230
1098091,"09.08.2015,22:30",7454568,4957214,Sa mat.stetom,,,,,20.42069316260,44.75803103760
1098871,"09.08.2015,03:25",7455488,4961216,Sa mat.stetom,,,,,20.43196175240,44.79410371490
1098997,"17.08.2015,17:00",7450248,4967612,Sa mat.stetom,,,,,20.36510879860,44.85131396380
1098999,"17.08.2015,22:40",7450565,4963183,Sa mat.stetom,,,,,20.36955197770,44.81147972140
1099356,"20.08.2015,16:00",7454303,4966148,Sa mat.stetom,,,,,20.41653995130,44.83841193310
1100061,"10.08.2015,23:30",7457280,4962177,Sa mat.stetom,,,,,20.45452854060,44.80286179200
1101279,"05.09.2015,23:35",7448937,4966972,Sa mat.stetom,,,,,20.34858851130,44.84546163510
1102060,"08.09.2015,20:15",7457262,4963091,Sa mat.stetom,,,,,20.45422382000,44.81108591600
1102066,"04.09.2015,17:00",7452147,4961646,Sa mat.stetom,,,,,20.38969683760,44.79775641830
1102144,"04.09.2015,10:20",7454027,4959375,Sa povredjenim,,,,,20.41366426400,44.77744344550
1102145,"04.09.2015,12:45",7453944,4964482,Sa povredjenim,,,,,20.41215110750,44.82339636510
1093370,"07.07.2015,19:05",7459004,4956918,Sa povredjenim,,,,,20.47674594570,44.75563648060
1094410,"13.07.2015,18:05",7456091,4963518,Sa mat.stetom,,,,,20.43938295110,44.81485715430
1094411,"13.07.2015,19:00",7458087,4963599,Sa mat.stetom,,,,,20.46461142680,44.81570661210
1099656,"23.08.2015,09:10",7454316,4966724,Sa povredjenim,,,,,20.41665229820,44.84359620460
1099658,"23.08.2015,12:00",7457519,4956799,Sa povredjenim,,,,,20.45800040460,44.75447851810
1099660,"13.08.2015,18:15",7465000,4957097,Sa mat.stetom,,,,,20.55246369680,44.75756754240
1099661,"12.08.2015,07:45",7469058,4954182,Sa mat.stetom,,,,,20.60389679530,44.73152243850
1100215,"28.08.2015,12:30",7444252,4931230,Sa mat.stetom,,,,,20.29323475130,44.52346564380
1100286,"25.08.2015,01:50",7452844,4959097,Sa mat.stetom,,,,,20.39874339480,44.77486431350
1100288,"28.08.2015,16:15",7459010,4963651,Sa mat.stetom,,,,,20.47627678960,44.81622841890
1100291,"27.08.2015,15:30",7457402,4972273,Sa mat.stetom,,,,,20.45521889440,44.89372370250
1098238,"01.08.2015,23:40",7459138,4963775,Sa povredjenim,,,,,20.47788510080,44.81735168750
1098459,"12.08.2015,18:00",7457946,4965084,Sa mat.stetom,,,,,20.46270522810,44.82906197290
1098771,"15.08.2015,19:20",7459093,4961781,Sa mat.stetom,,,,,20.47747739270,44.79940476730
1098857,"08.08.2015,22:05",7446529,4970771,Sa povredjenim,,,,,20.31772691880,44.87947100760
1095785,"21.07.2015,13:00",7453369,4966866,Sa mat.stetom,,,,,20.40466053870,44.84481251340
1096270,"25.07.2015,03:05",7457715,4962528,Sa povredjenim,,,,,20.45999772500,44.80604649920
1098556,"06.08.2015,03:30",7455778,4963498,Sa mat.stetom,,,,,20.43542749240,44.81465776630
1101696,"09.09.2015,18:15",7458648,4960729,Sa povredjenim,,,,,20.47193872970,44.78991188590
1101808,"06.09.2015,23:30",7444703,4965781,Sa poginulim,,,,,20.29516193480,44.83442719760
1102005,"12.09.2015,10:45",7456100,4955326,Sa mat.stetom,,,,,20.44020626990,44.74113663060
1102107,"05.09.2015,02:30",7455387,4955056,Sa mat.stetom,,,,,20.43122711300,44.73866256210
1102109,"05.09.2015,13:00",7455998,4955824,Sa mat.stetom,,,,,20.43887518500,44.74561194480
1102176,"09.09.2015,16:30",7457939,4962142,Sa mat.stetom,,,,,20.46286138410,44.80258611880
1102181,"10.09.2015,01:50",7464157,4963854,Sa mat.stetom,,,,,20.54133750420,44.81833369870
1102183,"12.09.2015,10:45",7458164,4960482,Sa mat.stetom,,,,,20.46584260730,44.78766077960
1102376,"10.09.2015,06:45",7481925,4964290,Sa povredjenim,,,,,20.76598120420,44.82293373660
1102380,"15.09.2015,18:30",7463872,4952821,Sa mat.stetom,,,,,20.53852094960,44.71902989720
1102381,"15.09.2015,19:20",7457056,4963557,Sa mat.stetom,,,,,20.45157999940,44.81526708730
1102387,"10.09.2015,08:15",7462341,4958888,Sa povredjenim,,,,,20.51874605770,44.77354946720
1102388,"10.09.2015,09:30",7458111,4961423,Sa mat.stetom,,,,,20.46509500360,44.79612587990
1102395,"15.09.2015,18:10",7460174,4966420,Sa mat.stetom,,,,,20.49077525220,44.84121327670
1093781,"01.07.2015,16:10",7451619,4967461,Sa povredjenim,,,,,20.38246733450,44.85004984150
1094660,"14.07.2015,12:00",7458435,4960293,Sa mat.stetom,,,,,20.46928273500,44.78597582380
1095400,"19.07.2015,12:00",7457077,4963901,Sa mat.stetom,,,,,20.45181630740,44.81836405050
1095936,"20.07.2015,08:50",7462402,4960801,Sa povredjenim,,,,,20.51937467040,44.79076828240
1095937,"20.07.2015,12:15",7455889,4961328,Sa povredjenim,,,,,20.43701995530,44.79513659920
1095938,"20.07.2015,15:55",7451300,4964158,Sa povredjenim,,,,,20.37875000030,44.82030445370
1095939,"21.07.2015,22:35",7473684,4951125,Sa povredjenim,,,,,20.66245898440,44.70419722650
1097789,"06.08.2015,17:30",7455652,4963473,Sa mat.stetom,,,,,20.43383669290,44.81442493840
1097791,"06.08.2015,17:45",7460671,4958913,Sa mat.stetom,,,,,20.49764541590,44.77368405990
1097792,"06.08.2015,19:10",7460716,4960215,Sa mat.stetom,,,,,20.49811296200,44.78540355350
1101976,"05.09.2015,01:45",7453239,4966190,Sa mat.stetom,,,,,20.40307868170,44.83872064430
1102056,"12.09.2015,17:00",7453138,4963149,Sa mat.stetom,,,,,20.40208299310,44.81134796570
1097984,"08.08.2015,09:45",7462146,4959995,Sa mat.stetom,,,,,20.51619968490,44.78350129810
1098276,"10.08.2015,16:30",7450383,4968729,Sa mat.stetom,,,,,20.36670690960,44.86137519260
1099616,"18.08.2015,23:30",7452828,4983318,Sa mat.stetom,,,,,20.39627539150,44.99282610990
1100127,"27.08.2015,14:20",7457681,4959804,Sa mat.stetom,,,,,20.45979560060,44.78153076380
1100129,"27.08.2015,14:30",7465689,4958143,Sa mat.stetom,,,,,20.56109530590,44.76701443450
1100130,"27.08.2015,15:50",7463910,4959200,Sa mat.stetom,,,,,20.53854658090,44.77643861850
1100519,"30.08.2015,20:30",7438909,4953698,Sa povredjenim,,,,,20.22334177950,44.72522110560
1100846,"31.08.2015,19:45",7454883,4959678,Sa povredjenim,,,,,20.42445254270,44.78022495600
1097052,"31.07.2015,15:55",7455392,4962690,Sa mat.stetom,,,,,20.43061860750,44.80736238170
1099510,"08.08.2015,17:25",7458842,4961866,Sa mat.stetom,,,,,20.47429795580,44.80015520800
1099512,"08.08.2015,02:10",7455721,4963509,Sa mat.stetom,,,,,20.43470589080,44.81475320760
1100390,"28.08.2015,12:15",7452341,4963228,Sa mat.stetom,,,,,20.39199990220,44.81200591660
1100391,"28.08.2015,12:30",7454273,4965252,Sa mat.stetom,,,,,20.41624156860,44.83034687220
1100393,"28.08.2015,13:45",7453431,4964603,Sa mat.stetom,,,,,20.40565326900,44.82445181810
1100395,"28.08.2015,14:00",7450700,4967195,Sa povredjenim,,,,,20.37086758210,44.84759292840
1100635,"27.08.2015,22:15",7450943,4961853,Sa povredjenim,,,,,20.37445947600,44.79953721760
1092620,"06.07.2015,05:40",7454162,4957332,Sa povredjenim,,,,,20.41555456480,44.75906692420
1094017,"10.07.2015,11:15",7440854,4963702,Sa mat.stetom,,,,,20.24672777790,44.81540910560
1094246,"12.07.2015,20:05",7454486,4960429,Sa mat.stetom,,,,,20.41936890810,44.78695801260
1100249,"23.08.2015,14:00",7463419,4970028,Sa mat.stetom,,,,,20.53155874490,44.87385696590
1100317,"28.08.2015,20:50",7461524,4961022,Sa mat.stetom,,,,,20.50826194790,44.79271012380
1100318,"28.08.2015,22:15",7453648,4966727,Sa mat.stetom,,,,,20.40820245080,44.84357991670
1100421,"28.08.2015,16:45",7460659,4960885,Sa mat.stetom,,,,,20.49734061590,44.79142988070
1100422,"29.08.2015,18:40",7458153,4960256,Sa mat.stetom,,,,,20.46572227310,44.78562631780
1100425,"29.08.2015,21:00",7462730,4960923,Sa mat.stetom,,,,,20.52351086530,44.79188346850
1095044,"16.07.2015,13:10",7459209,4961590,Sa mat.stetom,,,,,20.47895897410,44.79769259010
1095986,"22.07.2015,23:50",7456585,4960876,Sa mat.stetom,,,,,20.44585513010,44.79111181620
1097083,"31.07.2015,17:30",7439658,4953254,Sa povredjenim,,,,,20.23284886610,44.72128930500
1102223,"14.09.2015,14:45",7460026,4959149,Sa mat.stetom,,,,,20.48947789250,44.77577192470
1102297,"15.09.2015,08:45",7458517,4961054,Sa mat.stetom,,,,,20.47025659660,44.79282898920
1102299,"15.09.2015,07:15",7458433,4961299,Sa mat.stetom,,,,,20.46917488180,44.79502888110
1103171,"22.09.2015,10:00",7456095,4960615,Sa mat.stetom,,,,,20.43968529980,44.78873296430
1103173,"22.09.2015,11:55",7458930,4960521,Sa mat.stetom,,,,,20.47551936500,44.78805639760
1103182,"06.09.2015,18:05",7444268,4973315,Sa povredjenim,,,,,20.28882920350,44.90218982570
1094153,"11.07.2015,19:30",7453975,4964595,Sa povredjenim,,,,,20.41253280850,44.82441526500
1094176,"10.07.2015,09:50",7453319,4964984,Sa povredjenim,,,,,20.40420187760,44.82787309810
1094178,"10.07.2015,12:40",7457509,4956948,Sa povredjenim,,,,,20.45786162910,44.75581880500
1094204,"12.07.2015,15:00",7455332,4962921,Sa povredjenim,,,,,20.42983974850,44.80943740480
1096359,"24.07.2015,15:45",7459266,4960077,Sa mat.stetom,,,,,20.47980113270,44.78408007870
1096362,"25.07.2015,18:00",7452104,4961840,Sa mat.stetom,,,,,20.38913501680,44.79949933880
1096365,"25.07.2015,17:50",7443739,4953898,Sa mat.stetom,,,,,20.28428817110,44.72741790090
1096366,"25.07.2015,19:30",7452123,4966351,Sa mat.stetom,,,,,20.38894831670,44.84009514360
1096375,"24.07.2015,13:00",7454744,4963194,Sa povredjenim,,,,,20.42238206090,44.81185696560
1098406,"11.08.2015,14:50",7468498,4969365,Sa mat.stetom,,,,,20.59588014080,44.86813462680
1096612,"25.07.2015,08:15",7459757,4963764,Sa mat.stetom,,,,,20.48571228840,44.81728803450
1096636,"25.07.2015,11:15",7460723,4962030,Sa mat.stetom,,,,,20.49806056910,44.80173751550
1096637,"25.07.2015,14:00",7449005,4962517,Sa mat.stetom,,,,,20.34989766720,44.80537628000
1098906,"14.08.2015,19:30",7455541,4953479,Sa mat.stetom,,,,,20.43330953440,44.72448041880
1099319,"17.08.2015,10:50",7462393,4959105,Sa mat.stetom,,,,,20.51938691290,44.77550506150
1099320,"17.08.2015,14:40",7452802,4962186,Sa mat.stetom,,,,,20.39792506350,44.80265966380
1099321,"17.08.2015,15:20",7453412,4963698,Sa mat.stetom,,,,,20.40549635920,44.81630644700
1099863,"17.08.2015,14:30",7459903,4961653,Sa mat.stetom,,,,,20.48772557780,44.79829902640
1100006,"26.08.2015,16:55",7460995,4963804,Sa mat.stetom,,,,,20.50136184180,44.81771706810
1100007,"26.08.2015,18:35",7453952,4956542,Sa mat.stetom,,,,,20.41297380710,44.75194405090
1100656,"28.08.2015,19:00",7439151,4915508,Sa povredjenim,,,,,20.23092149840,44.38156514060
1100878,"02.09.2015,13:00",7465300,4952545,Sa povredjenim,,,,,20.55656427290,44.71661706910
1097888,"07.08.2015,16:45",7441145,4914992,Sa povredjenim,,,,,20.25600232760,44.37708661120
1098384,"08.08.2015,14:38",7461426,4961035,Sa mat.stetom,,,,,20.50702241930,44.79282180180
1098897,"16.08.2015,21:30",7463498,4957052,Sa mat.stetom,,,,,20.53349587470,44.75708707780
1099842,"25.08.2015,12:45",7438880,4908664,Sa povredjenim,,,,,20.22832679460,44.31995006570
1094957,"16.07.2015,08:00",7459323,4956287,Sa mat.stetom,,,,,20.48082551190,44.74997624940
1095992,"23.07.2015,07:00",7450947,4963549,Sa povredjenim,,,,,20.37434573650,44.81479980300
1101979,"06.09.2015,00:30",7453285,4964171,Sa mat.stetom,,,,,20.40384701530,44.82055465620
1101993,"10.09.2015,08:50",7462010,4966927,Sa povredjenim,,,,,20.51396017980,44.84587652060
1101994,"11.09.2015,20:10",7462010,4966927,Sa mat.stetom,,,,,20.51396017980,44.84587652060
1102115,"05.09.2015,05:10",7460255,4966284,Sa mat.stetom,,,,,20.49181050280,44.83999393570
1102136,"10.09.2015,15:30",7459022,4955933,Sa mat.stetom,,,,,20.47705283960,44.74677325320
1098772,"13.08.2015,15:20",7459488,4958592,Sa mat.stetom,,,,,20.48272511320,44.77072891930
1098773,"14.08.2015,16:00",7462337,4958952,Sa mat.stetom,,,,,20.51869076300,44.77412520890
1100352,"20.08.2015,22:15",7458630,4963460,Sa mat.stetom,,,,,20.47148799520,44.81448755610
1100420,"30.08.2015,02:45",7461109,4961148,Sa mat.stetom,,,,,20.50300743960,44.79382143910
1100432,"29.08.2015,22:10",7457740,4962103,Sa mat.stetom,,,,,20.46034923980,44.80222334960
1094998,"16.07.2015,12:45",7457219,4962379,Sa mat.stetom,,,,,20.45374041020,44.80467594910
1099116,"18.08.2015,19:10",7456725,4961707,Sa mat.stetom,,,,,20.44755338590,44.79859863370
1099768,"23.08.2015,13:40",7450165,4965552,Sa povredjenim,,,,,20.36426188890,44.83277034810
1099769,"23.08.2015,15:20",7460018,4958140,Sa povredjenim,,,,,20.48945642280,44.76669124360
1099771,"24.08.2015,20:20",7457784,4962549,Sa povredjenim,,,,,20.46086819920,44.80623958270
1094239,"09.07.2015,17:25",7459396,4957316,Sa mat.stetom,,,,,20.48166504450,44.75924064820
1094242,"10.07.2015,02:50",7450247,4966443,Sa mat.stetom,,,,,20.36521123390,44.84079414940
1094244,"12.07.2015,17:50",7454545,4960643,Sa mat.stetom,,,,,20.42009527550,44.78888759350
1094667,"13.07.2015,12:20",7461148,4961750,Sa povredjenim,,,,,20.50345411500,44.79924110110
1094669,"14.07.2015,19:20",7461066,4961008,Sa mat.stetom,,,,,20.50247475930,44.79255919400
1095051,"16.07.2015,18:45",7441680,4914287,Sa povredjenim,,,,,20.26279474890,44.37078535970
1096814,"28.07.2015,16:30",7454121,4957350,Sa povredjenim,,,,,20.41503508230,44.75922626900
1098048,"09.08.2015,13:30",7454358,4960211,Sa mat.stetom,,,,,20.41777104530,44.78498800790
1098243,"10.07.2015,11:20",7463894,4963862,Sa mat.stetom,,,,,20.53801161460,44.81839236320
1098721,"14.08.2015,19:05",7456112,4963464,Sa povredjenim,,,,,20.43965313550,44.81437250020
1098758,"15.08.2015,10:00",7454000,4959031,Sa mat.stetom,,,,,20.41335433860,44.77434600490
1098842,"16.08.2015,08:45",7442897,4974367,Sa mat.stetom,,,,,20.27135102850,44.91154737700
1098843,"14.08.2015,18:45",7467772,4955546,Sa mat.stetom,,,,,20.58757439400,44.74374053730
1102442,"16.09.2015,10:45",7454179,4962376,Sa mat.stetom,,,,,20.41531330370,44.80445953560
1102518,"17.09.2015,05:45",7453732,4964106,Sa povredjenim,,,,,20.40950483540,44.81999895640
1102519,"14.09.2015,18:00",7451403,4967323,Sa povredjenim,,,,,20.37974812130,44.84879323960
1104041,"08.06.2015,08:00",7460833,4958092,Sa povredjenim,,,,,20.49975557620,44.76630461100
1096327,"24.07.2015,15:30",7471867,4939642,Sa poginulim,,,,,20.64016517540,44.60078521190
1096330,"24.07.2015,13:00",7460169,4962061,Sa povredjenim,,,,,20.49105552230,44.80198565450
1096397,"26.05.2015,00:00",7457562,4964575,Sa povredjenim,,,,,20.45789190310,44.82445858680
1097561,"04.08.2015,20:20",7459303,4968327,Sa povredjenim,,,,,20.47960448550,44.85832515140
1098245,"07.08.2015,16:15",7455738,4962687,Sa mat.stetom,,,,,20.43499272190,44.80735701000
1099958,"22.08.2015,11:00",7464942,4958858,Sa mat.stetom,,,,,20.55160923820,44.77341250350
1099960,"22.08.2015,06:15",7459967,4966939,Sa mat.stetom,,,,,20.48811581710,44.84587217470
1099961,"22.08.2015,13:10",7461237,4961188,Sa mat.stetom,,,,,20.50462208810,44.79418840050
1099962,"22.08.2015,14:45",7436150,4967616,Sa mat.stetom,,,,,20.18676454570,44.85022317680
1099963,"26.08.2015,08:20",7454825,4963241,Sa mat.stetom,,,,,20.42340187910,44.81228507400
1102007,"12.09.2015,08:05",7460055,4955854,Sa mat.stetom,,,,,20.49010387320,44.74612100760
1102636,"09.09.2015,20:55",7460672,4955754,Sa mat.stetom,,,,,20.49790307760,44.74525542630
1102641,"15.09.2015,20:40",7475514,4949505,Sa povredjenim,,,,,20.68563025750,44.68968331640
1094740,"14.07.2015,11:30",7458651,4958936,Sa poginulim,,,,,20.47212299130,44.77377650020
1095242,"17.07.2015,17:15",7454109,4962325,Sa mat.stetom,,,,,20.41443309050,44.80399606890
1095243,"17.07.2015,18:30",7459903,4962254,Sa mat.stetom,,,,,20.48767795230,44.80370753890
1095448,"19.07.2015,17:45",7453784,4962024,Sa mat.stetom,,,,,20.41035243240,44.80126630230
1098662,"10.08.2015,01:30",7458600,4962352,Sa mat.stetom,,,,,20.47119938960,44.80451474830
1098663,"11.08.2015,18:00",7457509,4963605,Sa mat.stetom,,,,,20.45730322980,44.81572627710
1098667,"14.08.2015,05:30",7456109,4963519,Sa mat.stetom,,,,,20.43961043550,44.81486726520
1098770,"11.08.2015,21:30",7453721,4958753,Sa povredjenim,,,,,20.40985484070,44.77182616790
1100617,"26.08.2015,12:15",7453349,4960187,Sa mat.stetom,,,,,20.40502327810,44.78470660000
1101579,"07.09.2015,09:30",7457784,4963374,Sa povredjenim,,,,,20.46079935590,44.81366387010
1101580,"08.09.2015,16:00",7462942,4957587,Sa povredjenim,,,,,20.52643424970,44.76187296170
1102862,"14.09.2015,14:00",7442615,4961147,Sa mat.stetom,,,,,20.26928056800,44.79256132370
1102866,"14.09.2015,16:30",7454528,4959739,Sa mat.stetom,,,,,20.41996156030,44.78075130860
1093373,"07.07.2015,20:30",7460001,4961824,Sa povredjenim,,,,,20.48895071530,44.79984341030
1093416,"07.07.2015,23:30",7459271,4960506,Sa mat.stetom,,,,,20.47982981230,44.78794102250
1093578,"04.07.2015,07:50",7463570,4960763,Sa mat.stetom,,,,,20.53413830950,44.79048714830
1095581,"20.07.2015,11:10",7478504,4940742,Sa mat.stetom,,,,,20.72372336490,44.61091588500
1100126,"27.08.2015,12:20",7458169,4963987,Sa mat.stetom,,,,,20.46561606330,44.81920310750
1101549,"06.09.2015,14:55",7453928,4968268,Sa povredjenim,,,,,20.41160361780,44.85746558970
1101553,"07.09.2015,16:45",7460143,4957818,Sa povredjenim,,,,,20.49106079460,44.76380049810
1102106,"02.09.2015,23:15",7453976,4957994,Sa povredjenim,,,,,20.41314522360,44.76501235940
1102341,"05.09.2015,02:00",7460697,4960849,Sa mat.stetom,,,,,20.49782364920,44.79110801090
1102342,"15.09.2015,10:00",7456063,4963536,Sa mat.stetom,,,,,20.43902738830,44.81501740760
1102343,"15.09.2015,13:55",7457061,4963488,Sa mat.stetom,,,,,20.45164907160,44.81464645050
1102344,"15.09.2015,14:15",7457431,4963470,Sa mat.stetom,,,,,20.45632843270,44.81450672710
1102437,"16.09.2015,07:25",7456578,4961548,Sa mat.stetom,,,,,20.44570904460,44.79715881010
1102656,"15.09.2015,22:45",7459211,4962526,Sa mat.stetom,,,,,20.47890880400,44.80611593270
1102894,"09.09.2015,18:40",7457490,4962483,Sa mat.stetom,,,,,20.45715729050,44.80562811730
1102897,"09.09.2015,23:45",7459732,4960590,Sa mat.stetom,,,,,20.48564881450,44.78872321200
1102898,"17.09.2015,20:00",7464135,4964476,Sa mat.stetom,,,,,20.54101517720,44.82393010700
1103376,"23.09.2015,16:45",7452162,4955429,Sa povredjenim,,,,,20.39047269390,44.74181009120
1093076,"21.06.2015,11:40",7454503,4959761,Sa mat.stetom,,,,,20.41964370170,44.78094769150
1093096,"21.06.2015,17:00",7457772,4964447,Sa mat.stetom,,,,,20.46055804120,44.82331921530
1093116,"22.06.2015,18:20",7462286,4961001,Sa mat.stetom,,,,,20.51789378790,44.79256198500
1093136,"23.06.2015,04:05",7460235,4962807,Sa mat.stetom,,,,,20.49183112870,44.80870274470
1093156,"25.06.2015,14:30",7456841,4961659,Sa mat.stetom,,,,,20.44902363760,44.79817372550
1093256,"25.06.2015,16:10",7460143,4957803,Sa mat.stetom,,,,,20.49106197390,44.76366550940
1098570,"13.08.2015,20:25",7463838,4954063,Sa mat.stetom,,,,,20.53800333140,44.73020539730
1096763,"26.07.2015,17:15",7459226,4970692,Sa povredjenim,,,,,20.47843901510,44.87960352670
1097402,"02.08.2015,21:30",7455768,4958054,Sa povredjenim,,,,,20.43577643320,44.76566588370
1102148,"05.09.2015,22:20",7454405,4964317,Sa povredjenim,,,,,20.41799516850,44.82194124850
1102153,"08.09.2015,10:00",7457418,4964055,Sa mat.stetom,,,,,20.45611482070,44.81977043220
1102154,"08.09.2015,11:00",7457241,4963550,Sa mat.stetom,,,,,20.45391953870,44.81521524940
1102179,"08.09.2015,12:40",7458825,4962510,Sa mat.stetom,,,,,20.47403067810,44.80594968660
1102180,"08.09.2015,15:20",7454026,4959227,Sa mat.stetom,,,,,20.41366504970,44.77611151170
