"","DateTime","Day","Month","Year","Time","Hour","Minute","Lat","Lon","Type","Outcome"
"3251","02/25/2015, 08:00","25","02","2015","08:00","08","00",44.8082148192,20.3881837595,"None","Damage"
"6319","02/25/2015, 08:00","25","02","2015","08:00","08","00",44.8214514075,20.4557070992,"None","Damage"
"1272","02/25/2015, 08:40","25","02","2015","08:40","08","40",44.8127201488,20.5441379217,"None","Damage"
"6217","02/25/2015, 09:45","25","02","2015","09:45","09","45",44.8190091382,20.3957072726,"None","Damage"
"6347","02/25/2014, 10:05","25","02","2015","10:05","10","05",44.8808369764,20.4534159554,"None","Damage"
"3197","02/25/2015, 10:20","25","02","2015","10:20","10","20",44.8007001564,20.3881743726,"None","Damage"
"4603","02/25/2015, 11:20","25","02","2015","11:20","11","20",44.7609918098,20.5179781819,"None","Injury"
"3250","02/25/2015, 11:45","25","02","2015","11:45","11","45",44.7837889092,20.4226860665,"None","Damage"
"1591","02/25/2015, 12:00","25","02","2015","12:00","12","00",44.7791350804,20.4369599673,"None","Damage"
"6348","02/25/2015, 12:00","25","02","2015","12:00","12","00",44.8512862515,20.5359663194,"None","Damage"
"3159","02/25/2015, 12:05","25","02","2015","12:05","12","05",44.7838013785,20.4719815337,"None","Damage"
"6063","02/25/2015, 12:12","25","02","2015","12:12","12","12",44.7516920064,20.4344593906,"None","Injury"
"4600","02/25/2015, 12:15","25","02","2015","12:15","12","15",44.7692011816,20.4953468868,"None","Damage"
"3128","02/25/2015, 13:20","25","02","2015","13:20","13","20",44.8079275432,20.3586678984,"None","Injury"
"6218","02/25/2015, 13:45","25","02","2015","13:45","13","45",44.8061799391,20.4596678058,"None","Injury"
"1271","02/25/2015, 15:10","25","02","2015","15:10","15","10",44.8146003765,20.509050453,"None","Damage"
"4703","02/25/2015, 15:34","25","02","2015","15:34","15","34",44.800375324,20.4539830483,"None","Damage"
"1466","02/25/2015, 15:50","25","02","2015","15:50","15","50",44.8456420187,20.3679538932,"None","Damage"
"3257","02/25/2015, 15:50","25","02","2015","15:50","15","50",44.7862529082,20.5135356492,"None","Damage"
"3195","02/25/2015, 16:15","25","02","2015","16:15","16","15",44.8249297134,20.3903977409,"None","Damage"
"3082","02/25/2015, 16:30","25","02","2015","16:30","16","30",44.7766646768,20.5001088186,"None","Injury"
"3657","02/25/2015, 16:30","25","02","2015","16:30","16","30",44.8073208534,20.4276987609,"None","Damage"
"3290","02/25/2015, 18:00","25","02","2015","18:00","18","00",44.7240841128,20.3694503637,"None","Damage"
"6064","02/25/2015, 18:00","25","02","2015","18:00","18","00",44.8081389253,20.4725823364,"None","Damage"
"1465","02/25/2015, 18:45","25","02","2015","18:45","18","45",44.7969521914,20.4884199699,"None","Damage"
"4602","02/25/2015, 19:00","25","02","2015","19:00","19","00",44.8222660428,20.4624266394,"None","Injury"
"6324","02/25/2015, 19:10","25","02","2015","19:10","19","10",44.8468876077,20.4877779571,"None","Injury"
"1293","02/25/2015, 19:30","25","02","2015","19:30","19","30",44.7107336142,20.4528159372,"None","Damage"
"6325","02/25/2015, 19:30","25","02","2015","19:30","19","30",44.8090652294,20.438313653,"None","Injury"
"1467","02/25/2015, 20:15","25","02","2015","20:15","20","15",44.8000500541,20.4888730589,"None","Damage"
"4601","02/25/2015, 20:30","25","02","2015","20:30","20","30",44.8232362612,20.4125194403,"None","Damage"
"1468","02/25/2015, 22:15","25","02","2015","22:15","22","15",44.6479334294,20.3736387346,"None","Damage"
"6092","02/25/2015, 22:20","25","02","2015","22:20","22","20",44.7848064956,20.4713658453,"None","Damage"
"3122","02/25/2015, 22:45","25","02","2015","22:45","22","45",44.7190412051,20.4147062643,"None","Damage"
"5104","03/25/2015, 06:15","25","03","2015","06:15","06","15",44.7157320399,20.492780256,"None","Death"
"280","03/25/2015, 07:25","25","03","2015","07:25","07","25",44.7750573825,20.505100706,"None","Damage"
"6065","03/25/2015, 07:35","25","03","2015","07:35","07","35",44.8030858447,20.3883262339,"None","Damage"
"3743","03/25/2015, 08:20","25","03","2015","08:20","08","20",44.8044207902,20.4683939071,"None","Damage"
"4984","03/25/2015, 09:20","25","03","2015","09:20","09","20",44.802224373,20.4663409109,"None","Damage"
"447","03/25/2015, 09:40","25","03","2015","09:40","09","40",44.7306350308,20.4222532694,"None","Injury"
"2317","03/25/2015, 10:10","25","03","2015","10:10","10","10",44.798982853,20.4659788106,"None","Damage"
"281","03/25/2015, 10:15","25","03","2015","10:15","10","15",44.8138056406,20.4898394866,"None","Damage"
"4977","03/25/2015, 11:00","25","03","2015","11:00","11","00",44.7957998264,20.4438387433,"None","Damage"
"161","03/25/2015, 11:15","25","03","2015","11:15","11","15",44.7278574355,20.5755670901,"None","Injury"
"652","03/25/2015, 11:25","25","03","2015","11:25","11","25",44.7939170875,20.4661896148,"None","Damage"
"2521","03/25/2015, 12:50","25","03","2015","12:50","12","50",44.8078976515,20.4556064318,"None","Damage"
"3748","03/25/2015, 13:30","25","03","2015","13:30","13","30",44.753315962,20.5538098462,"None","Injury"
"5645","03/25/2015, 13:30","25","03","2015","13:30","13","30",44.7770530495,20.4587505296,"None","Damage"
"2319","03/25/2015, 14:00","25","03","2015","14:00","14","00",44.7310870644,20.3762552987,"None","Damage"
"6116","03/25/2015, 14:00","25","03","2015","14:00","14","00",44.8267935344,20.4587553439,"None","Damage"
"2318","03/25/2015, 14:55","25","03","2015","14:55","14","55",44.747007133,20.440768672,"None","Damage"
"654","03/25/2015, 15:00","25","03","2015","15:00","15","00",44.9055159534,20.273896306,"None","Damage"
"6117","03/25/2015, 15:10","25","03","2015","15:10","15","10",44.8123480308,20.6013751959,"None","Damage"
"5211","03/25/2015, 15:30","25","03","2015","15:30","15","30",44.791431177,20.4715837077,"None","Damage"
"6066","03/25/2015, 15:50","25","03","2015","15:50","15","50",44.811424907,20.4134985465,"None","Damage"
"5495","03/25/2015, 15:53","25","03","2015","15:53","15","53",44.7867396057,20.5011217573,"None","Injury"
"653","03/25/2015, 16:00","25","03","2015","16:00","16","00",44.8020947153,20.4753043202,"None","Damage"
"5210","03/25/2015, 16:40","25","03","2015","16:40","16","40",44.7655432892,20.4803204282,"None","Damage"
"6115","03/25/2015, 16:40","25","03","2015","16:40","16","40",44.7839305899,20.5176998836,"None","Damage"
"282","03/25/2015, 16:45","25","03","2015","16:45","16","45",44.7570466685,20.5171898056,"None","Damage"
"338","03/25/2015, 18:50","25","03","2015","18:50","18","50",44.8119040576,20.4694001316,"None","Damage"
"170","03/25/2015, 20:00","25","03","2015","20:00","20","00",44.7347214921,20.4969079449,"None","Damage"
"539","03/25/2015, 21:10","25","03","2015","21:10","21","10",44.903273698,20.4443024324,"None","Injury"
"538","03/25/2015, 22:10","25","03","2015","22:10","22","10",44.813513755,20.4500287906,"None","Damage"
"3667","03/25/2015, 23:40","25","03","2015","23:40","23","40",44.7846027044,20.4662245064,"None","Damage"
"4978","03/25/2015, 23:45","25","03","2015","23:45","23","45",44.7959183464,20.4441535925,"None","Damage"
"1681","04/25/2015, 02:00","25","04","2015","02:00","02","00",44.8287898741,20.4565236144,"None","Damage"
"1092","04/25/2015, 03:50","25","04","2015","03:50","03","50",44.8755711107,20.3402511746,"None","Injury"
"3113","04/25/2015, 08:00","25","04","2015","08:00","08","00",44.5055441701,20.4053929347,"None","Injury"
"4524","04/25/2015, 08:40","25","04","2015","08:40","08","40",44.7667438737,20.4033751421,"None","Injury"
"1374","04/25/2015, 09:10","25","04","2015","09:10","09","10",44.8969666167,20.2926158173,"None","Damage"
"4202","04/25/2015, 10:00","25","04","2015","10:00","10","00",44.8172598215,20.2517360584,"None","Injury"
"3184","04/25/2015, 10:40","25","04","2015","10:40","10","40",44.7428957252,20.4410606852,"None","Damage"
"6399","04/25/2015, 10:50","25","04","2015","10:50","10","50",44.8112946764,20.468015,"None","Damage"
"6255","04/25/2015, 11:00","25","04","2015","11:00","11","00",44.7925993621,20.4334930727,"None","Damage"
"6204","04/25/2015, 11:15","25","04","2015","11:15","11","15",44.8017512048,20.4730068344,"None","Damage"
"973","04/25/2015, 12:00","25","04","2015","12:00","12","00",44.7956183898,20.5085912755,"None","Damage"
"6258","04/25/2015, 12:05","25","04","2015","12:05","12","05",44.8806794503,20.4736193607,"None","Damage"
"4893","04/25/2015, 12:10","25","04","2015","12:10","12","10",44.5966038358,20.2896563718,"None","Injury"
"3185","04/25/2015, 12:30","25","04","2015","12:30","12","30",44.8140613334,20.4553969966,"None","Damage"
"4343","04/25/2015, 13:00","25","04","2015","13:00","13","00",44.7965829659,20.4863503471,"None","Damage"
"850","04/25/2015, 13:15","25","04","2015","13:15","13","15",44.7347200504,20.4238794014,"None","Damage"
"2706","04/25/2015, 13:30","25","04","2015","13:30","13","30",44.8024515713,20.3908989756,"None","Damage"
"2927","04/25/2015, 13:30","25","04","2015","13:30","13","30",44.779464945,20.4549500253,"None","Injury"
"4391","04/25/2015, 14:00","25","04","2015","14:00","14","00",44.7666835819,20.5125368399,"None","Injury"
"5651","04/25/2015, 14:10","25","04","2015","14:10","14","10",44.7852854923,20.4836699124,"None","Damage"
"1373","04/25/2015, 14:15","25","04","2015","14:15","14","15",44.7774593254,20.4725571041,"None","Damage"
"3187","04/25/2015, 14:15","25","04","2015","14:15","14","15",44.840295609,20.415319368,"None","Damage"
"6203","04/25/2015, 16:15","25","04","2015","16:15","16","15",44.6869649666,20.3818616139,"None","Damage"
"4415","04/25/2015, 16:50","25","04","2015","16:50","16","50",44.7830836241,20.4627634009,"None","Damage"
"3204","04/25/2015, 17:10","25","04","2015","17:10","17","10",44.8014431962,20.4844492829,"None","Damage"
"3039","04/25/2015, 17:15","25","04","2015","17:15","17","15",44.8108634117,20.4163361467,"None","Damage"
"6235","04/25/2015, 17:15","25","04","2015","17:15","17","15",44.8095910557,20.4263616131,"None","Injury"
"847","04/25/2015, 17:30","25","04","2015","17:30","17","30",44.7126409042,20.3834952715,"None","Injury"
"3038","04/25/2015, 17:40","25","04","2015","17:40","17","40",44.8474814941,20.3686043381,"None","Damage"
"6205","04/25/2015, 18:00","25","04","2015","18:00","18","00",44.809952839,20.4601131558,"None","Damage"
"6354","04/25/2015, 20:40","25","04","2015","20:40","20","40",44.7942402739,20.458337872,"None","Damage"
"2831","04/25/2015, 20:45","25","04","2015","20:45","20","45",44.7599385156,20.4100132405,"None","Damage"
"4196","04/25/2015, 21:45","25","04","2015","21:45","21","45",44.7930635698,20.4645670564,"None","Injury"
"6623","04/25/2015, 21:45","25","04","2015","21:45","21","45",44.8104579425,20.462270329,"None","Damage"
"3205","04/25/2015, 22:45","25","04","2015","22:45","22","45",44.8172181141,20.4493109683,"None","Damage"
"1747","05/25/2015, 05:30","25","05","2015","05:30","05","30",44.7978662594,20.4755952519,"None","Damage"
"1748","05/25/2015, 07:15","25","05","2015","07:15","07","15",44.7611573444,20.4756731883,"None","Damage"
"1749","05/25/2015, 07:45","25","05","2015","07:45","07","45",44.7612917909,20.4735877398,"None","Damage"
"3542","05/25/2015, 08:00","25","05","2015","08:00","08","00",44.7385498033,20.4815081072,"None","Damage"
"4866","05/25/2015, 08:00","25","05","2015","08:00","08","00",44.8307616611,20.4006943441,"None","Damage"
"5632","05/25/2015, 08:05","25","05","2015","08:05","08","05",44.8167396303,20.4778653095,"None","Damage"
"5116","05/25/2015, 08:10","25","05","2015","08:10","08","10",44.8135328217,20.4752390451,"None","Damage"
"2210","05/25/2015, 08:20","25","05","2015","08:20","08","20",44.8083203207,20.4188521582,"None","Damage"
"204","05/25/2015, 09:15","25","05","2015","09:15","09","15",44.8466104409,20.4881852134,"None","Damage"
"1729","05/25/2015, 09:45","25","05","2015","09:45","09","45",44.7834659811,20.4893472404,"None","Damage"
"5806","05/25/2015, 10:30","25","05","2015","10:30","10","30",44.8084734971,20.418888553,"None","Injury"
"1914","05/25/2015, 11:55","25","05","2015","11:55","11","55",44.7919541341,20.4679011743,"None","Damage"
"2588","05/25/2015, 12:00","25","05","2015","12:00","12","00",44.8611516874,20.3735296211,"None","Injury"
"797","05/25/2015, 13:00","25","05","2015","13:00","13","00",44.8046505366,20.4772659341,"None","Injury"
"1842","05/25/2015, 13:40","25","05","2015","13:40","13","40",44.8142917212,20.4039871306,"None","Injury"
"3543","05/25/2015, 14:00","25","05","2015","14:00","14","00",44.7611573444,20.4756731883,"None","Damage"
"2128","05/25/2015, 15:10","25","05","2015","15:10","15","10",44.8441267174,20.5088136826,"None","Damage"
"764","05/25/2015, 15:15","25","05","2015","15:15","15","15",44.8170011211,20.421673449,"None","Damage"
"5807","05/25/2015, 15:30","25","05","2015","15:30","15","30",44.7909191262,20.4796641729,"None","Injury"
"1843","05/25/2015, 15:32","25","05","2015","15:32","15","32",44.8102420611,20.48385295,"None","Damage"
"5774","05/25/2015, 15:50","25","05","2015","15:50","15","50",44.8431604016,20.3782397655,"None","Damage"
"4867","05/25/2015, 16:40","25","05","2015","16:40","16","40",44.802513639,20.4666163532,"None","Damage"
"2046","05/25/2015, 16:45","25","05","2015","16:45","16","45",44.8038219724,20.3896710769,"None","Damage"
"2229","05/25/2015, 16:45","25","05","2015","16:45","16","45",44.825118744,20.4128291907,"None","Injury"
"883","05/25/2015, 17:00","25","05","2015","17:00","17","00",44.7628009367,20.4729803937,"None","Injury"
"2204","05/25/2015, 17:10","25","05","2015","17:10","17","10",44.7619495099,20.4090581017,"None","Damage"
"5010","05/25/2015, 17:15","25","05","2015","17:15","17","15",44.8180965956,20.487412096,"None","Damage"
"2053","05/25/2015, 17:30","25","05","2015","17:30","17","30",44.7998597276,20.4785730002,"None","Damage"
"2205","05/25/2015, 17:45","25","05","2015","17:45","17","45",44.7834154265,20.421792576,"None","Injury"
"5946","05/25/2015, 17:45","25","05","2015","17:45","17","45",44.801636251,20.3814903112,"None","Damage"
"464","05/25/2015, 17:50","25","05","2015","17:50","17","50",44.7567939726,20.4472174478,"None","Damage"
"1752","05/25/2015, 18:00","25","05","2015","18:00","18","00",44.7843189728,20.4868882248,"None","Damage"
"2209","05/25/2015, 18:10","25","05","2015","18:10","18","10",44.8595259715,20.3774190611,"None","Damage"
"5009","05/25/2015, 19:20","25","05","2015","19:20","19","20",44.8229699087,20.4114725814,"None","Injury"
"2203","05/25/2015, 20:20","25","05","2015","20:20","20","20",44.7855648593,20.4323105043,"None","Damage"
"2054","05/25/2015, 20:30","25","05","2015","20:30","20","30",44.835028036,20.4182940573,"None","Injury"
"2084","05/25/2015, 21:00","25","05","2015","21:00","21","00",44.8193152616,20.4607342898,"None","Injury"
"884","05/25/2015, 21:20","25","05","2015","21:20","21","20",44.8854384337,20.4577905372,"None","Injury"
"3049","06/25/2015, 02:05","25","06","2015","02:05","02","05",44.8172779957,20.4524208164,"None","Damage"
"6428","06/25/2015, 07:00","25","06","2015","07:00","07","00",44.8400288468,20.3883292165,"None","Damage"
"12199","06/25/2015, 09:30","25","06","2015","09:30","09","30",44.8771245619,20.4677407657,"None","Injury"
"6359","06/25/2015, 10:15","25","06","2015","10:15","10","15",44.8156071225,20.3755128969,"None","Damage"
"1771","06/25/2015, 10:30","25","06","2015","10:30","10","30",44.8204222195,20.3906347132,"None","Damage"
"5163","06/25/2015, 11:15","25","06","2015","11:15","11","15",44.8155513423,20.4918218584,"None","Damage"
"6360","06/25/2015, 11:20","25","06","2015","11:20","11","20",44.8182087499,20.4237982948,"None","Damage"
"1206","06/25/2015, 11:40","25","06","2015","11:40","11","40",44.8110565483,20.2431178926,"None","Damage"
"4422","06/25/2015, 12:00","25","06","2015","12:00","12","00",44.7835969466,20.5027788091,"None","Damage"
"6429","06/25/2015, 12:18","25","06","2015","12:18","12","18",44.818425045,20.4238593712,"None","Damage"
"1205","06/25/2015, 13:00","25","06","2015","13:00","13","00",44.8146290264,20.4350737567,"None","Damage"
"1780","06/25/2015, 13:40","25","06","2015","13:40","13","40",44.8110263702,20.4742376135,"None","Injury"
"6361","06/25/2015, 14:20","25","06","2015","14:20","14","20",44.7982099692,20.4700938407,"None","Damage"
"7737","06/25/2015, 14:30","25","06","2015","14:30","14","30",44.7981737255,20.4490236376,"None","Damage"
"4180","06/25/2015, 15:20","25","06","2015","15:20","15","20",44.7969189311,20.2667484181,"None","Damage"
"4421","06/25/2015, 15:40","25","06","2015","15:40","15","40",44.7922721952,20.4627670331,"None","Injury"
"7738","06/25/2015, 16:10","25","06","2015","16:10","16","10",44.7636655094,20.4910619739,"None","Damage"
"1204","06/25/2015, 16:30","25","06","2015","16:30","16","30",44.8415769888,20.4020247215,"None","Damage"
"1452","06/25/2015, 16:45","25","06","2015","16:45","16","45",44.835829837,20.4149216521,"None","Damage"
"3116","06/25/2015, 16:45","25","06","2015","16:45","16","45",44.813572512,20.4605094106,"None","Injury"
"1203","06/25/2015, 17:00","25","06","2015","17:00","17","00",44.7926903128,20.4733669536,"None","Injury"
"5186","06/25/2015, 17:00","25","06","2015","17:00","17","00",44.8231779664,20.2821348219,"None","Damage"
"4538","06/25/2015, 18:05","25","06","2015","18:05","18","05",44.815196648,20.4462830332,"None","Injury"
"1453","06/25/2015, 18:40","25","06","2015","18:40","18","40",44.7501138676,20.401891089,"None","Damage"
"947","06/25/2015, 22:05","25","06","2015","22:05","22","05",44.7945459703,20.5341437504,"None","Damage"
"6473","06/25/2015, 22:30","25","06","2015","22:30","22","30",44.8123777711,20.420366665,"None","Damage"
"7930","07/25/2015, 02:46","25","07","2015","02:46","02","46",44.8216679957,20.4408599292,"None","Damage"
"7575","07/25/2015, 03:05","25","07","2015","03:05","03","05",44.8060464992,20.459997725,"None","Injury"
"7229","07/25/2015, 06:50","25","07","2015","06:50","06","50",44.804969884,20.4587941596,"None","Injury"
"7425","07/25/2015, 07:00","25","07","2015","07:00","07","00",44.8056582385,20.4540219356,"None","Damage"
"11453","07/25/2015, 08:00","25","07","2015","08:00","08","00",44.7195895817,20.5411925314,"None","Injury"
"7646","07/25/2015, 08:15","25","07","2015","08:15","08","15",44.8172880345,20.4857122884,"None","Damage"
"7256","07/25/2015, 08:30","25","07","2015","08:30","08","30",44.8048226145,20.4775045713,"None","Damage"
"7142","07/25/2015, 09:15","25","07","2015","09:15","09","15",44.7989521758,20.4632615004,"None","Damage"
"7461","07/25/2015, 10:00","25","07","2015","10:00","10","00",44.7471774659,20.4296664344,"None","Injury"
"7647","07/25/2015, 11:15","25","07","2015","11:15","11","15",44.8017375155,20.4980605691,"None","Damage"
"11454","07/25/2015, 11:15","25","07","2015","11:15","11","15",44.8046893659,20.4858616114,"None","Injury"
"7230","07/25/2015, 12:15","25","07","2015","12:15","12","15",44.8803413131,20.4724958874,"None","Injury"
"10432","07/25/2015, 12:20","25","07","2015","12:20","12","20",44.7515320354,20.4805716888,"None","Damage"
"7648","07/25/2015, 14:00","25","07","2015","14:00","14","00",44.80537628,20.3498976672,"None","Damage"
"7058","07/25/2015, 14:05","25","07","2015","14:05","14","05",44.8187402736,20.4904916269,"None","Damage"
"7462","07/25/2015, 16:15","25","07","2015","16:15","16","15",44.6214387295,20.536807983,"None","Injury"
"11911","07/25/2015, 17:25","25","07","2015","17:25","17","25",44.7156569106,20.4361846937,"None","Damage"
"10560","07/25/2015, 17:45","25","07","2015","17:45","17","45",44.7806523084,20.4760788809,"None","Damage"
"7642","07/25/2015, 17:50","25","07","2015","17:50","17","50",44.7274179009,20.2842881711,"None","Damage"
"7527","07/25/2015, 18:00","25","07","2015","18:00","18","00",44.6204430793,20.5354045252,"None","Damage"
"7641","07/25/2015, 18:00","25","07","2015","18:00","18","00",44.7994993388,20.3891350168,"None","Damage"
"7066","07/25/2015, 18:25","25","07","2015","18:25","18","25",44.8516765457,20.3495181965,"None","Injury"
"11659","07/25/2015, 18:40","25","07","2015","18:40","18","40",44.7714812868,20.4779554243,"None","Damage"
"11416","07/25/2015, 19:00","25","07","2015","19:00","19","00",44.8003505926,20.4678749343,"None","Damage"
"7643","07/25/2015, 19:30","25","07","2015","19:30","19","30",44.8400951436,20.3889483167,"None","Damage"
"7334","07/25/2015, 20:00","25","07","2015","20:00","20","00",44.7837306529,20.411225213,"None","Damage"
"10561","07/25/2015, 21:15","25","07","2015","21:15","21","15",44.7919276239,20.4660688446,"None","Damage"
"7070","07/25/2015, 21:30","25","07","2015","21:30","21","30",44.8153918442,20.4763601865,"None","Damage"
"8043","07/25/2015, 21:50","25","07","2015","21:50","21","50",44.8035652266,20.454837967,"None","Damage"
"11658","07/25/2015, 22:10","25","07","2015","22:10","22","10",44.8482373292,20.3735045994,"None","Damage"
"8118","07/25/2015, 22:45","25","07","2015","22:45","22","45",44.7615337473,20.5271064913,"None","Injury"
"8193","08/25/2015, 00:20","25","08","2015","00:20","00","20",44.7820239271,20.4990771794,"None","Damage"
"11481","08/25/2015, 00:50","25","08","2015","00:50","00","50",44.7992298306,20.5263452933,"None","Injury"
"7567","08/25/2015, 01:50","25","08","2015","01:50","01","50",44.7748643135,20.3987433948,"None","Damage"
"8097","08/25/2015, 06:50","25","08","2015","06:50","06","50",44.816845721,20.477447109,"None","Damage"
"7759","08/25/2015, 07:30","25","08","2015","07:30","07","30",44.8658523148,20.3823623697,"None","Injury"
"6783","08/25/2015, 07:45","25","08","2015","07:45","07","45",44.8577170637,20.5601577458,"None","Damage"
"8141","08/25/2015, 07:55","25","08","2015","07:55","07","55",44.8476483119,20.4048465131,"None","Damage"
"7912","08/25/2015, 09:20","25","08","2015","09:20","09","20",44.8132489593,20.4606009146,"None","Injury"
"8156","08/25/2015, 09:30","25","08","2015","09:30","09","30",44.5214069998,20.2748804774,"None","Injury"
"7239","08/25/2015, 11:30","25","08","2015","11:30","11","30",44.854935183,20.4345550674,"None","Damage"
"7760","08/25/2015, 11:30","25","08","2015","11:30","11","30",44.767876926,20.4136722038,"None","Damage"
"7914","08/25/2015, 11:40","25","08","2015","11:40","11","40",44.8009965474,20.3347402532,"None","Injury"
"8221","08/25/2015, 11:45","25","08","2015","11:45","11","45",44.7996363664,20.5012134423,"None","Damage"
"8267","08/25/2015, 12:00","25","08","2015","12:00","12","00",44.8157973639,20.4784553789,"None","Damage"
"10783","08/25/2015, 12:00","25","08","2015","12:00","12","00",44.7833138375,20.4895381232,"None","Damage"
"7304","08/25/2015, 12:35","25","08","2015","12:35","12","35",44.8120119642,20.4103951329,"None","Damage"
"11463","08/25/2015, 13:05","25","08","2015","13:05","13","05",44.8082480769,20.4728341863,"None","Damage"
"7875","08/25/2015, 15:00","25","08","2015","15:00","15","00",44.8082391209,20.4631378609,"None","Injury"
"8108","08/25/2015, 15:20","25","08","2015","15:20","15","20",44.7179778544,20.4323376939,"None","Damage"
"10784","08/25/2015, 15:20","25","08","2015","15:20","15","20",44.7771927723,20.5448582148,"None","Damage"
"11464","08/25/2015, 15:25","25","08","2015","15:25","15","25",44.7728991039,20.5538115528,"None","Damage"
"7913","08/25/2015, 16:10","25","08","2015","16:10","16","10",44.8187888973,20.3347893539,"None","Injury"
"10757","08/25/2015, 17:00","25","08","2015","17:00","17","00",44.7474072299,20.4397671626,"None","Damage"
"8378","08/25/2015, 18:10","25","08","2015","18:10","18","10",44.8679742377,20.4740509883,"None","Damage"
"9840","08/25/2015, 18:30","25","08","2015","18:30","18","30",44.858697201,20.3723161331,"None","Damage"
"11981","08/25/2015, 19:10","25","08","2015","19:10","19","10",44.8039463197,20.4277572604,"None","Damage"
"12446","08/25/2015, 19:30","25","08","2015","19:30","19","30",44.8334611124,20.4075467268,"None","Damage"
"6880","08/25/2015, 21:45","25","08","2015","21:45","21","45",44.7871442413,20.3793191807,"None","Injury"
"6931","08/25/2015, 23:30","25","08","2015","23:30","23","30",44.8115140528,20.4687462698,"None","Damage"
"8280","09/25/2015, 02:30","25","09","2015","02:30","02","30",44.7459534091,20.5974341714,"2VehTurnOrCross","Damage"
"7091","09/25/2015, 03:00","25","09","2015","03:00","03","00",44.7945823384,20.4918027806,"None","Damage"
"10549","09/25/2015, 06:40","25","09","2015","06:40","06","40",44.8055862764,20.47524754,"None","Injury"
"8330","09/25/2015, 08:30","25","09","2015","08:30","08","30",44.7913755668,20.4692840407,"None","Injury"
"11206","09/25/2015, 08:30","25","09","2015","08:30","08","30",44.7990680413,20.4630202715,"None","Damage"
"6719","09/25/2015, 09:00","25","09","2015","09:00","09","00",44.8237202624,20.4559134666,"None","Damage"
"10483","09/25/2015, 10:00","25","09","2015","10:00","10","00",44.7814800448,20.5023167128,"None","Damage"
"7938","09/25/2015, 12:00","25","09","2015","12:00","12","00",44.9022271518,20.281826343,"None","Damage"
"9723","09/25/2015, 12:10","25","09","2015","12:10","12","10",44.7789670657,20.4736048341,"None","Death"
"6888","09/25/2015, 12:40","25","09","2015","12:40","12","40",44.8048510352,20.4719168833,"None","Injury"
"6773","09/25/2015, 13:50","25","09","2015","13:50","13","50",44.6152269371,20.4506728294,"None","Injury"
"11300","09/25/2015, 13:50","25","09","2015","13:50","13","50",44.7872123318,20.5001446264,"None","Damage"
"6898","09/25/2015, 14:00","25","09","2015","14:00","14","00",44.8811785853,20.4647922371,"None","Damage"
"6908","09/25/2015, 14:00","25","09","2015","14:00","14","00",44.7187271327,20.5529887087,"None","Damage"
"7020","09/25/2015, 14:00","25","09","2015","14:00","14","00",44.8811785853,20.4647922371,"None","Damage"
"9448","09/25/2015, 14:00","25","09","2015","14:00","14","00",44.8811785853,20.4647922371,"None","Damage"
"9674","09/25/2015, 14:30","25","09","2015","14:30","14","30",44.8042288712,20.4716570688,"None","Damage"
"11299","09/25/2015, 14:40","25","09","2015","14:40","14","40",44.7871493922,20.5001578042,"None","Damage"
"9449","09/25/2015, 14:50","25","09","2015","14:50","14","50",44.8065115889,20.4100716783,"None","Damage"
"9576","09/25/2015, 15:30","25","09","2015","15:30","15","30",44.823253108,20.4211433446,"None","Injury"
"9577","09/25/2015, 15:30","25","09","2015","15:30","15","30",44.8769039931,20.4765267595,"None","Injury"
"7840","09/25/2015, 16:00","25","09","2015","16:00","16","00",44.8128062075,20.4250276546,"None","Damage"
"7937","09/25/2015, 16:00","25","09","2015","16:00","16","00",44.8169279038,20.462121977,"None","Damage"
"11301","09/25/2015, 16:30","25","09","2015","16:30","16","30",44.7772041417,20.4268578402,"None","Damage"
"8243","09/25/2015, 17:20","25","09","2015","17:20","17","20",44.7914567123,20.4973024692,"None","Injury"
"11629","09/25/2015, 17:45","25","09","2015","17:45","17","45",44.8051076943,20.4118304257,"None","Injury"
"8133","09/25/2015, 19:15","25","09","2015","19:15","19","15",44.7981979253,20.4655562632,"None","Damage"
"6819","09/25/2015, 19:20","25","09","2015","19:20","19","20",44.8180045696,20.4950752467,"None","Injury"
"9626","09/25/2015, 19:30","25","09","2015","19:30","19","30",44.8258446084,20.461735954,"None","Damage"
"10068","09/25/2015, 19:30","25","09","2015","19:30","19","30",44.7524665835,20.4130822087,"None","Injury"
"7298","09/25/2015, 19:35","25","09","2015","19:35","19","35",44.8115618035,20.5226290915,"None","Injury"
"8134","09/25/2015, 19:40","25","09","2015","19:40","19","40",44.808243384,20.4621264623,"None","Damage"
"9627","09/25/2015, 19:50","25","09","2015","19:50","19","50",44.8168993676,20.3949705832,"None","Damage"
"8372","09/25/2015, 20:50","25","09","2015","20:50","20","50",44.7933889077,20.4366577084,"None","Injury"
"8061","09/25/2015, 21:00","25","09","2015","21:00","21","00",44.7879154108,20.4182725223,"None","Damage"
"10569","09/25/2015, 21:05","25","09","2015","21:05","21","05",44.7148882981,20.4597441166,"None","Damage"
"11628","09/25/2015, 23:50","25","09","2015","23:50","23","50",44.8105333239,20.4186783223,"None","Injury"
"10009","10/25/2015, 00:10","25","10","2015","00:10","00","10",44.8189286768,20.4475751329,"None","Damage"
"8411","10/25/2015, 00:30","25","10","2015","00:30","00","30",44.7799658163,20.5101512269,"None","Injury"
